Entity,Code,Date,TotalConfirmedDeaths,DailyNewConfirmedDeaths
World excl. China and South Korea,,"Apr 26, 2020",197099,6211
World excl. China and South Korea,,"Apr 27, 2020",201041,3942
"World excl. China, South Korea, Japan and Singapore",,"Feb 2, 2020",1,1
"World excl. China, South Korea, Japan and Singapore",,"Feb 3, 2020",1,
"World excl. China, South Korea, Japan and Singapore",,"Feb 4, 2020",1,
"World excl. China, South Korea, Japan and Singapore",,"Feb 5, 2020",1,
"World excl. China, South Korea, Japan and Singapore",,"Feb 6, 2020",1,
"World excl. China, South Korea, Japan and Singapore",,"Feb 7, 2020",1,
"World excl. China, South Korea, Japan and Singapore",,"Feb 8, 2020",1,
"World excl. China, South Korea, Japan and Singapore",,"Feb 9, 2020",1,
"World excl. China, South Korea, Japan and Singapore",,"Feb 10, 2020",1,
"World excl. China, South Korea, Japan and Singapore",,"Feb 11, 2020",1,
"World excl. China, South Korea, Japan and Singapore",,"Feb 12, 2020",1,
"World excl. China, South Korea, Japan and Singapore",,"Feb 13, 2020",1,
"World excl. China, South Korea, Japan and Singapore",,"Feb 14, 2020",1,
"World excl. China, South Korea, Japan and Singapore",,"Feb 15, 2020",2,1
"World excl. China, South Korea, Japan and Singapore",,"Feb 16, 2020",2,
"World excl. China, South Korea, Japan and Singapore",,"Feb 17, 2020",3,1
"World excl. China, South Korea, Japan and Singapore",,"Feb 18, 2020",3,
"World excl. China, South Korea, Japan and Singapore",,"Feb 19, 2020",3,
"World excl. China, South Korea, Japan and Singapore",,"Feb 20, 2020",7,4
"World excl. China, South Korea, Japan and Singapore",,"Feb 21, 2020",7,
"World excl. China, South Korea, Japan and Singapore",,"Feb 22, 2020",9,2
"World excl. China, South Korea, Japan and Singapore",,"Feb 23, 2020",12,3
"World excl. China, South Korea, Japan and Singapore",,"Feb 24, 2020",16,4
"World excl. China, South Korea, Japan and Singapore",,"Feb 25, 2020",24,8
"World excl. China, South Korea, Japan and Singapore",,"Feb 26, 2020",33,9
"World excl. China, South Korea, Japan and Singapore",,"Feb 27, 2020",39,6
"World excl. China, South Korea, Japan and Singapore",,"Feb 28, 2020",51,12
"World excl. China, South Korea, Japan and Singapore",,"Feb 29, 2020",65,14
"World excl. China, South Korea, Japan and Singapore",,"Mar 1, 2020",85,20
"World excl. China, South Korea, Japan and Singapore",,"Mar 2, 2020",104,19
"World excl. China, South Korea, Japan and Singapore",,"Mar 3, 2020",138,34
"World excl. China, South Korea, Japan and Singapore",,"Mar 4, 2020",181,43
"World excl. China, South Korea, Japan and Singapore",,"Mar 5, 2020",227,46
"World excl. China, South Korea, Japan and Singapore",,"Mar 6, 2020",293,66
"World excl. China, South Korea, Japan and Singapore",,"Mar 7, 2020",366,73
"World excl. China, South Korea, Japan and Singapore",,"Mar 8, 2020",430,64
"World excl. China, South Korea, Japan and Singapore",,"Mar 9, 2020",634,204
"World excl. China, South Korea, Japan and Singapore",,"Mar 10, 2020",821,187
"World excl. China, South Korea, Japan and Singapore",,"Mar 11, 2020",1059,238
"World excl. China, South Korea, Japan and Singapore",,"Mar 12, 2020",1365,306
"World excl. China, South Korea, Japan and Singapore",,"Mar 13, 2020",1704,339
"World excl. China, South Korea, Japan and Singapore",,"Mar 14, 2020",2120,416
"World excl. China, South Korea, Japan and Singapore",,"Mar 15, 2020",2461,341
"World excl. China, South Korea, Japan and Singapore",,"Mar 16, 2020",3191,730
"World excl. China, South Korea, Japan and Singapore",,"Mar 17, 2020",3768,577
"World excl. China, South Korea, Japan and Singapore",,"Mar 18, 2020",4536,768
"World excl. China, South Korea, Japan and Singapore",,"Mar 19, 2020",5473,937
"World excl. China, South Korea, Japan and Singapore",,"Mar 20, 2020",6497,1024
"World excl. China, South Korea, Japan and Singapore",,"Mar 21, 2020",7852,1355
"World excl. China, South Korea, Japan and Singapore",,"Mar 22, 2020",9542,1690
"World excl. China, South Korea, Japan and Singapore",,"Mar 23, 2020",11173,1631
"World excl. China, South Korea, Japan and Singapore",,"Mar 24, 2020",12918,1745
"World excl. China, South Korea, Japan and Singapore",,"Mar 25, 2020",15109,2191
"World excl. China, South Korea, Japan and Singapore",,"Mar 26, 2020",17524,2415
"World excl. China, South Korea, Japan and Singapore",,"Mar 27, 2020",20191,2667
"World excl. China, South Korea, Japan and Singapore",,"Mar 28, 2020",23499,3308
"World excl. China, South Korea, Japan and Singapore",,"Mar 29, 2020",26941,3442
"World excl. China, South Korea, Japan and Singapore",,"Mar 30, 2020",30055,3114
"World excl. China, South Korea, Japan and Singapore",,"Mar 31, 2020",33745,3690
"World excl. China, South Korea, Japan and Singapore",,"Apr 1, 2020",38372,4627
"World excl. China, South Korea, Japan and Singapore",,"Apr 2, 2020",43338,4966
"World excl. China, South Korea, Japan and Singapore",,"Apr 3, 2020",48009,4671
"World excl. China, South Korea, Japan and Singapore",,"Apr 4, 2020",54599,6590
"World excl. China, South Korea, Japan and Singapore",,"Apr 5, 2020",60681,6082
"World excl. China, South Korea, Japan and Singapore",,"Apr 6, 2020",65328,4647
"World excl. China, South Korea, Japan and Singapore",,"Apr 7, 2020",70452,5124
"World excl. China, South Korea, Japan and Singapore",,"Apr 8, 2020",77853,7401
"World excl. China, South Korea, Japan and Singapore",,"Apr 9, 2020",84186,6333
"World excl. China, South Korea, Japan and Singapore",,"Apr 10, 2020",91400,7214
"World excl. China, South Korea, Japan and Singapore",,"Apr 11, 2020",98443,7043
"World excl. China, South Korea, Japan and Singapore",,"Apr 12, 2020",104529,6086
"World excl. China, South Korea, Japan and Singapore",,"Apr 13, 2020",109841,5312
"World excl. China, South Korea, Japan and Singapore",,"Apr 14, 2020",115172,5331
"World excl. China, South Korea, Japan and Singapore",,"Apr 15, 2020",122495,7323
"World excl. China, South Korea, Japan and Singapore",,"Apr 16, 2020",132913,10418
"World excl. China, South Korea, Japan and Singapore",,"Apr 17, 2020",140151,7238
"World excl. China, South Korea, Japan and Singapore",,"Apr 18, 2020",148622,8471
"World excl. China, South Korea, Japan and Singapore",,"Apr 19, 2020",154879,6257
"World excl. China, South Korea, Japan and Singapore",,"Apr 20, 2020",160001,5122
"World excl. China, South Korea, Japan and Singapore",,"Apr 21, 2020",165211,5210
"World excl. China, South Korea, Japan and Singapore",,"Apr 22, 2020",172150,6939
"World excl. China, South Korea, Japan and Singapore",,"Apr 23, 2020",178073,5923
"World excl. China, South Korea, Japan and Singapore",,"Apr 24, 2020",185398,7325
"World excl. China, South Korea, Japan and Singapore",,"Apr 25, 2020",190542,5144
"World excl. China, South Korea, Japan and Singapore",,"Apr 26, 2020",196739,6197
"World excl. China, South Korea, Japan and Singapore",,"Apr 27, 2020",200678,3939
Zambia,ZMB,"Apr 3, 2020",1,1
Zambia,ZMB,"Apr 4, 2020",1,
Zambia,ZMB,"Apr 5, 2020",1,
Zambia,ZMB,"Apr 6, 2020",1,
Zambia,ZMB,"Apr 7, 2020",1,
Zambia,ZMB,"Apr 8, 2020",1,
Zambia,ZMB,"Apr 9, 2020",1,
Zambia,ZMB,"Apr 10, 2020",1,
Zambia,ZMB,"Apr 11, 2020",2,1
Zambia,ZMB,"Apr 12, 2020",2,
Zambia,ZMB,"Apr 13, 2020",2,
Zambia,ZMB,"Apr 14, 2020",2,
Zambia,ZMB,"Apr 15, 2020",2,
Zambia,ZMB,"Apr 16, 2020",2,
Zambia,ZMB,"Apr 17, 2020",2,
Zambia,ZMB,"Apr 18, 2020",2,
Zambia,ZMB,"Apr 19, 2020",2,
Zambia,ZMB,"Apr 20, 2020",3,1
Zambia,ZMB,"Apr 21, 2020",3,
Zambia,ZMB,"Apr 22, 2020",3,
Zambia,ZMB,"Apr 23, 2020",3,
Zambia,ZMB,"Apr 24, 2020",3,
Zambia,ZMB,"Apr 25, 2020",3,
Zambia,ZMB,"Apr 26, 2020",3,
Zambia,ZMB,"Apr 27, 2020",3,
Zimbabwe,ZWE,"Mar 24, 2020",1,1
Zimbabwe,ZWE,"Mar 25, 2020",1,
